created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2026-07-05T07:25:12-05:00,60,19,22,0,0,0,,,,
2026-07-05T07:25:53-05:00,61,19,22,0,0,0,,,,
2026-07-05T07:26:32-05:00,62,19,22,0,0,0,,,,
2026-07-05T07:27:08-05:00,63,19,22,0,0,0,,,,
2026-07-05T07:27:44-05:00,64,19,22,0,0,0,,,,
2026-07-05T07:28:20-05:00,65,19,23,0,0,0,,,,
2026-07-05T07:29:03-05:00,66,19,22,0,0,0,,,,
2026-07-05T07:29:41-05:00,67,19,22,0,0,0,,,,
2026-07-05T07:30:16-05:00,68,19,22,0,0,0,,,,
2026-07-05T07:30:54-05:00,69,19,22,0,0,0,,,,
2026-07-05T07:31:32-05:00,70,19,22,0,0,0,,,,
2026-07-05T07:32:09-05:00,71,19,23,0,0,0,,,,
2026-07-05T07:32:45-05:00,72,19,22,0,0,0,,,,
2026-07-05T07:33:24-05:00,73,19,23,0,0,0,,,,
2026-07-05T07:34:02-05:00,74,19,22,0,0,0,,,,
2026-07-05T07:34:36-05:00,75,,,1,1,0,,,,
2026-07-05T07:35:00-05:00,76,,,1,0,0,,,,
2026-07-05T07:35:48-05:00,77,19,22,0,0,0,,,,
2026-07-05T07:36:24-05:00,78,19,22,0,0,0,,,,
2026-07-05T07:36:50-05:00,79,,,0,1,0,,,,
2026-07-05T07:37:35-05:00,80,19,23,1,1,0,,,,
2026-07-05T07:38:12-05:00,81,19,22,1,1,0,,,,
2026-07-05T07:38:47-05:00,82,19,22,1,1,0,,,,
2026-07-05T07:39:23-05:00,83,19,23,1,1,0,,,,
2026-07-05T07:40:03-05:00,84,19,22,1,1,0,,,,
2026-07-05T07:40:37-05:00,85,19,22,1,1,0,,,,
2026-07-05T07:41:18-05:00,86,19,22,1,1,0,,,,
2026-07-05T07:41:57-05:00,87,19,23,1,1,0,,,,
2026-07-05T07:42:32-05:00,88,19,22,1,1,0,,,,
2026-07-05T07:43:07-05:00,89,19,23,1,1,0,,,,
2026-07-05T07:43:45-05:00,90,19,23,1,1,0,,,,
2026-07-05T07:44:22-05:00,91,19,22,1,1,0,,,,
2026-07-05T07:45:00-05:00,92,19,23,1,1,0,,,,
2026-07-05T07:45:37-05:00,93,19,22,1,1,0,,,,
2026-07-05T07:46:15-05:00,94,19,22,1,1,0,,,,
2026-07-05T07:46:51-05:00,95,19,23,1,1,0,,,,
2026-07-05T07:47:31-05:00,96,19,22,1,1,0,,,,
2026-07-05T07:48:04-05:00,97,19,22,1,1,0,,,,
2026-07-05T07:48:44-05:00,98,19,22,1,1,0,,,,
2026-07-05T07:49:21-05:00,99,19,22,1,1,0,,,,
2026-07-05T07:49:56-05:00,100,19,22,1,1,0,,,,
2026-07-05T07:50:27-05:00,101,19,22,1,1,0,,,,
2026-07-05T07:51:02-05:00,102,19,22,1,1,0,,,,
2026-07-05T07:51:40-05:00,103,19,22,1,1,0,,,,
2026-07-05T07:52:11-05:00,104,20,22,1,1,0,,,,
2026-07-05T07:52:49-05:00,105,20,22,1,1,0,,,,
2026-07-05T07:53:28-05:00,106,20,22,1,1,0,,,,
2026-07-05T07:54:10-05:00,107,20,22,1,1,0,,,,
2026-07-05T07:54:41-05:00,108,20,21,1,1,0,,,,
2026-07-05T07:55:20-05:00,109,20,22,1,1,0,,,,
2026-07-05T07:55:47-05:00,110,20,22,1,1,0,,,,
2026-07-05T07:56:22-05:00,111,20,23,1,1,0,,,,
2026-07-05T07:57:00-05:00,112,20,25,1,1,0,,,,
2026-07-05T07:57:36-05:00,113,20,25,1,1,0,,,,
2026-07-05T07:58:13-05:00,114,20,25,1,1,0,,,,
2026-07-05T07:58:49-05:00,115,20,25,1,1,0,,,,
2026-07-05T07:59:23-05:00,116,20,25,1,1,0,,,,
2026-07-05T08:00:03-05:00,117,20,25,1,1,0,,,,
2026-07-05T12:31:38-05:00,118,,,0,0,0,,,,
2026-07-05T13:28:33-05:00,119,,,1,1,0,,,,
2026-07-05T13:29:06-05:00,120,,,0,0,0,,,,
2026-07-05T14:20:02-05:00,121,21.0,23.0,0,0,0,,,,
2026-07-05T14:20:40-05:00,122,21.0,23.0,0,0,0,,,,
2026-07-05T14:21:19-05:00,123,21.0,23.0,0,0,0,,,,
2026-07-05T14:21:55-05:00,124,21.0,23.0,0,0,0,,,,
2026-07-05T14:22:22-05:00,125,,,1,0,1,,,,
2026-07-05T14:23:32-05:00,126,,,1,0,1,,,,
2026-07-05T14:23:49-05:00,127,,,1,0,1,,,,
2026-07-05T14:27:38-05:00,128,21.0,23.0,1,0,1,,,,
2026-07-05T14:28:40-05:00,129,21.0,23.0,0,0,0,,,,
2026-07-05T14:29:16-05:00,130,21.0,23.0,0,0,0,,,,
2026-07-05T14:29:57-05:00,131,21.0,23.0,0,0,0,,,,
2026-07-05T14:30:25-05:00,132,,,0,0,1,,,,
2026-07-05T14:32:42-05:00,133,21.0,24.0,1,0,1,,,,
2026-07-05T14:33:09-05:00,134,21.0,23.0,1,0,1,,,,
2026-07-05T14:33:54-05:00,135,21.0,23.0,1,0,1,,,,
2026-07-05T14:34:22-05:00,136,21.0,23.0,1,0,1,,,,
2026-07-05T14:35:01-05:00,137,21.0,23.0,1,0,1,,,,
2026-07-05T14:35:38-05:00,138,21.0,24.0,1,0,1,,,,
2026-07-05T14:35:53-05:00,139,,,0,0,0,,,,
2026-07-05T14:36:08-05:00,140,,,1,1,0,,,,
2026-07-05T14:37:22-05:00,141,21.0,24.0,1,0,1,,,,
2026-07-05T14:37:54-05:00,142,21.0,23.0,1,0,1,,,,
2026-07-05T14:38:25-05:00,143,21.0,23.0,1,0,1,,,,
2026-07-05T14:39:05-05:00,144,21.0,23.0,1,0,1,,,,
2026-07-05T14:39:41-05:00,145,21.0,24.0,1,0,1,,,,
2026-07-05T14:40:18-05:00,146,21.0,24.0,1,0,1,,,,
2026-07-05T14:40:57-05:00,147,21.0,24.0,1,0,1,,,,
2026-07-05T14:41:37-05:00,148,21.0,24.0,1,0,1,,,,
2026-07-05T14:42:15-05:00,149,21.0,24.0,1,0,1,,,,
2026-07-05T14:43:13-05:00,150,21.0,24.0,1,0,1,,,,
2026-07-05T14:43:51-05:00,151,21.0,24.0,1,0,1,,,,
2026-07-05T14:44:27-05:00,152,21.0,24.0,1,0,1,,,,
2026-07-05T14:45:09-05:00,153,21.0,24.0,1,0,1,,,,
2026-07-05T14:45:38-05:00,154,,,1,0,0,,,,
2026-07-05T14:46:20-05:00,155,,,1,1,0,,,,
2026-07-05T14:47:01-05:00,156,21.0,24.0,1,1,0,,,,
2026-07-05T14:47:37-05:00,157,21.0,24.0,1,1,0,,,,
2026-07-05T14:48:15-05:00,158,20.0,25.0,1,1,0,,,,
2026-07-05T14:48:51-05:00,159,21.0,24.0,1,1,0,,,,
2026-07-05T14:49:31-05:00,160,21.0,24.0,1,1,0,,,,
2026-07-05T14:50:02-05:00,161,21.0,24.0,1,1,0,,,,
2026-07-05T14:50:39-05:00,162,21.0,24.0,1,1,0,,,,
2026-07-05T14:51:18-05:00,163,21.0,24.0,1,1,0,,,,
2026-07-05T14:51:55-05:00,164,21.0,24.0,1,1,0,,,,
2026-07-05T14:52:37-05:00,165,21.0,24.0,1,1,0,,,,
2026-07-05T14:53:16-05:00,166,21.0,24.0,1,1,0,,,,
2026-07-05T14:53:55-05:00,167,21.0,24.0,1,1,0,,,,
2026-07-05T14:54:31-05:00,168,21.0,24.0,1,1,0,,,,
2026-07-05T14:55:10-05:00,169,21.0,24.0,1,1,0,,,,
2026-07-05T14:55:47-05:00,170,21.0,24.0,1,1,0,,,,
2026-07-05T14:56:26-05:00,171,21.0,24.0,1,1,0,,,,
2026-07-05T14:57:06-05:00,172,21.0,24.0,1,1,0,,,,
2026-07-05T14:57:46-05:00,173,21.0,24.0,1,1,0,,,,
2026-07-05T14:58:24-05:00,174,21.0,24.0,1,1,0,,,,
2026-07-05T14:59:11-05:00,175,21.0,24.0,1,1,0,,,,
2026-07-05T14:59:47-05:00,176,21.0,24.0,1,1,0,,,,
2026-07-05T15:00:33-05:00,177,21.0,24.0,1,1,0,,,,
2026-07-05T15:01:14-05:00,178,21.0,24.0,1,1,0,,,,
2026-07-05T15:01:51-05:00,179,21.0,24.0,1,1,0,,,,
2026-07-05T15:02:22-05:00,180,21.0,24.0,1,1,0,,,,
2026-07-05T15:03:06-05:00,181,21.0,24.0,1,1,0,,,,
2026-07-05T15:03:48-05:00,182,21.0,24.0,1,1,0,,,,
2026-07-05T15:04:16-05:00,183,21.0,24.0,1,1,0,,,,
2026-07-05T15:04:59-05:00,184,21.0,24.0,1,1,0,,,,
2026-07-05T15:05:38-05:00,185,21.0,24.0,1,1,0,,,,
2026-07-05T15:05:56-05:00,186,21.0,24.0,1,1,0,,,,
2026-07-05T15:06:24-05:00,187,21.0,24.0,1,1,0,,,,
2026-07-05T15:06:55-05:00,188,21.0,24.0,1,1,0,,,,
2026-07-05T15:07:27-05:00,189,21.0,24.0,1,1,0,,,,
2026-07-05T15:07:57-05:00,190,21.0,24.0,1,1,0,,,,
2026-07-05T15:08:41-05:00,191,21.0,24.0,1,1,0,,,,
2026-07-05T15:09:08-05:00,192,21.0,24.0,1,1,0,,,,
2026-07-05T15:09:45-05:00,193,21.0,24.0,1,1,0,,,,
2026-07-05T15:10:14-05:00,194,21.0,24.0,1,1,0,,,,
2026-07-05T15:10:40-05:00,195,21.0,24.0,1,1,0,,,,
2026-07-05T15:11:09-05:00,196,,,1,0,0,,,,
2026-07-05T15:11:30-05:00,197,,,1,0,1,,,,
2026-07-05T15:12:06-05:00,198,,,0,0,0,,,,
2026-07-05T15:12:44-05:00,199,21.0,24.0,0,0,0,,,,
2026-07-05T15:13:11-05:00,200,21.0,24.0,0,0,0,,,,
2026-07-05T15:13:40-05:00,201,21.0,24.0,0,0,0,,,,
2026-07-05T15:14:10-05:00,202,21.0,24.0,0,0,0,,,,
2026-07-05T15:14:40-05:00,203,21.0,24.0,0,0,0,,,,
2026-07-05T15:15:10-05:00,204,21.0,24.0,0,0,0,,,,
2026-07-05T15:15:40-05:00,205,21.0,24.0,0,0,0,,,,
2026-07-05T15:16:11-05:00,206,21.0,24.0,0,0,0,,,,
2026-07-05T15:16:46-05:00,207,20.0,25.0,0,0,0,,,,
2026-07-05T15:17:11-05:00,208,20.0,25.0,0,0,0,,,,
2026-07-05T15:17:44-05:00,209,20.0,25.0,0,0,0,,,,
2026-07-05T15:18:12-05:00,210,20.0,25.0,0,0,0,,,,
2026-07-05T15:18:42-05:00,211,20.0,25.0,0,0,0,,,,
2026-07-05T15:19:13-05:00,212,20.0,25.0,0,0,0,,,,
2026-07-05T15:19:44-05:00,213,20.0,25.0,0,0,0,,,,
2026-07-05T15:20:14-05:00,214,20.0,25.0,0,0,0,,,,
2026-07-05T15:20:47-05:00,215,20.0,25.0,0,0,0,,,,
2026-07-05T15:21:15-05:00,216,20.0,25.0,0,0,0,,,,
2026-07-05T15:21:46-05:00,217,20.0,25.0,0,0,0,,,,
2026-07-05T15:22:15-05:00,218,20.0,25.0,0,0,0,,,,
2026-07-05T15:22:47-05:00,219,20.0,25.0,0,0,0,,,,
2026-07-05T15:23:16-05:00,220,20.0,25.0,0,0,0,,,,
2026-07-05T15:23:47-05:00,221,21.0,24.0,0,0,0,,,,
2026-07-05T15:24:20-05:00,222,20.0,25.0,0,0,0,,,,
2026-07-05T15:24:50-05:00,223,20.0,25.0,0,0,0,,,,
2026-07-05T15:25:20-05:00,224,20.0,25.0,0,0,0,,,,
2026-07-05T15:25:51-05:00,225,20.0,25.0,0,0,0,,,,
2026-07-05T15:26:22-05:00,226,20.0,25.0,0,0,0,,,,
2026-07-05T15:26:54-05:00,227,20.0,25.0,0,0,0,,,,
2026-07-05T15:27:23-05:00,228,20.0,25.0,0,0,0,,,,
2026-07-05T15:27:52-05:00,229,20.0,25.0,0,0,0,,,,
2026-07-05T15:28:22-05:00,230,20.0,25.0,0,0,0,,,,
2026-07-05T15:28:52-05:00,231,20.0,25.0,0,0,0,,,,
2026-07-05T15:29:21-05:00,232,20.0,25.0,0,0,0,,,,
2026-07-05T15:29:59-05:00,233,20.0,25.0,0,0,0,,,,
2026-07-05T15:30:29-05:00,234,20.0,25.0,0,0,0,,,,
2026-07-05T15:30:57-05:00,235,21.0,24.0,0,0,0,,,,
2026-07-05T15:31:27-05:00,236,21.0,24.0,0,0,0,,,,
2026-07-05T15:31:59-05:00,237,21.0,24.0,0,0,0,,,,
2026-07-05T15:32:27-05:00,238,21.0,24.0,0,0,0,,,,
2026-07-05T15:32:59-05:00,239,21.0,24.0,0,0,0,,,,
2026-07-05T15:33:30-05:00,240,21.0,24.0,0,0,0,,,,
2026-07-05T15:33:58-05:00,241,21.0,24.0,0,0,0,,,,
2026-07-05T15:34:29-05:00,242,20.0,25.0,0,0,0,,,,
2026-07-05T15:34:59-05:00,243,20.0,25.0,0,0,0,,,,
2026-07-05T15:35:35-05:00,244,20.0,25.0,0,0,0,,,,
2026-07-05T15:36:01-05:00,245,20.0,25.0,0,0,0,,,,
2026-07-05T15:36:30-05:00,246,20.0,25.0,0,0,0,,,,
2026-07-05T15:37:01-05:00,247,20.0,25.0,0,0,0,,,,
2026-07-05T15:37:30-05:00,248,20.0,25.0,0,0,0,,,,
2026-07-05T15:38:00-05:00,249,20.0,25.0,0,0,0,,,,
2026-07-05T15:38:30-05:00,250,20.0,25.0,0,0,0,,,,
2026-07-05T15:39:04-05:00,251,20.0,25.0,0,0,0,,,,
2026-07-05T15:39:38-05:00,252,20.0,25.0,0,0,0,,,,
2026-07-05T15:40:03-05:00,253,20.0,25.0,0,0,0,,,,
2026-07-05T15:40:33-05:00,254,20.0,25.0,0,0,0,,,,
2026-07-05T15:41:03-05:00,255,20.0,25.0,0,0,0,,,,
2026-07-05T15:41:34-05:00,256,20.0,25.0,0,0,0,,,,
2026-07-05T15:42:05-05:00,257,20.0,25.0,0,0,0,,,,
2026-07-05T15:42:37-05:00,258,20.0,25.0,0,0,0,,,,
2026-07-05T15:43:06-05:00,259,20.0,25.0,0,0,0,,,,
2026-07-05T15:43:36-05:00,260,20.0,25.0,0,0,0,,,,
2026-07-05T15:44:04-05:00,261,20.0,25.0,0,0,0,,,,
2026-07-05T15:44:33-05:00,262,20.0,25.0,0,0,0,,,,
2026-07-05T15:45:03-05:00,263,20.0,25.0,0,0,0,,,,
2026-07-05T15:45:34-05:00,264,20.0,25.0,0,0,0,,,,
2026-07-05T15:46:06-05:00,265,20.0,25.0,0,0,0,,,,
2026-07-05T15:46:37-05:00,266,20.0,25.0,0,0,0,,,,
2026-07-05T15:47:06-05:00,267,20.0,25.0,0,0,0,,,,
2026-07-05T15:47:36-05:00,268,20.0,25.0,0,0,0,,,,
2026-07-05T15:48:06-05:00,269,20.0,25.0,0,0,0,,,,
2026-07-05T15:48:36-05:00,270,20.0,25.0,0,0,0,,,,
2026-07-05T15:49:07-05:00,271,20.0,25.0,0,0,0,,,,
2026-07-05T15:49:37-05:00,272,20.0,25.0,0,0,0,,,,
2026-07-05T15:50:08-05:00,273,20.0,25.0,0,0,0,,,,
2026-07-05T15:50:37-05:00,274,20.0,25.0,0,0,0,,,,
2026-07-05T15:51:07-05:00,275,20.0,25.0,0,0,0,,,,
2026-07-05T15:51:38-05:00,276,20.0,25.0,0,0,0,,,,
2026-07-05T15:52:08-05:00,277,20.0,26.0,0,0,0,,,,
2026-07-05T15:52:38-05:00,278,20.0,25.0,0,0,0,,,,
2026-07-05T15:53:08-05:00,279,20.0,26.0,0,0,0,,,,
2026-07-05T15:53:38-05:00,280,20.0,25.0,0,0,0,,,,
2026-07-05T15:54:09-05:00,281,20.0,25.0,0,0,0,,,,
2026-07-05T15:54:38-05:00,282,20.0,25.0,0,0,0,,,,
2026-07-05T15:55:09-05:00,283,20.0,26.0,0,0,0,,,,
2026-07-05T15:55:38-05:00,284,20.0,25.0,0,0,0,,,,
2026-07-05T15:56:09-05:00,285,20.0,25.0,0,0,0,,,,
2026-07-05T15:56:39-05:00,286,20.0,25.0,0,0,0,,,,
2026-07-05T15:57:10-05:00,287,20.0,25.0,0,0,0,,,,
2026-07-05T15:57:40-05:00,288,20.0,25.0,0,0,0,,,,
2026-07-05T15:58:10-05:00,289,20.0,25.0,0,0,0,,,,
2026-07-05T15:58:39-05:00,290,20.0,25.0,0,0,0,,,,
2026-07-05T15:59:09-05:00,291,20.0,25.0,0,0,0,,,,
2026-07-05T15:59:40-05:00,292,20.0,25.0,0,0,0,,,,
2026-07-05T16:00:11-05:00,293,20.0,25.0,0,0,0,,,,
2026-07-05T16:00:41-05:00,294,20.0,25.0,0,0,0,,,,
2026-07-05T16:01:14-05:00,295,20.0,25.0,0,0,0,,,,
2026-07-05T16:01:43-05:00,296,20.0,25.0,0,0,0,,,,
2026-07-05T16:02:15-05:00,297,20.0,25.0,0,0,0,,,,
2026-07-05T16:02:43-05:00,298,20.0,25.0,0,0,0,,,,
2026-07-05T16:03:15-05:00,299,20.0,25.0,0,0,0,,,,
2026-07-05T16:03:43-05:00,300,20.0,25.0,0,0,0,,,,
2026-07-05T16:04:13-05:00,301,20.0,25.0,0,0,0,,,,
2026-07-05T16:04:43-05:00,302,20.0,25.0,0,0,0,,,,
2026-07-05T16:05:14-05:00,303,20.0,25.0,0,0,0,,,,
2026-07-05T16:05:45-05:00,304,20.0,25.0,0,0,0,,,,
2026-07-05T16:06:13-05:00,305,20.0,25.0,0,0,0,,,,
2026-07-05T16:06:43-05:00,306,20.0,25.0,0,0,0,,,,
2026-07-05T16:07:13-05:00,307,20.0,25.0,0,0,0,,,,
2026-07-05T16:07:44-05:00,308,20.0,25.0,0,0,0,,,,
2026-07-05T16:08:13-05:00,309,20.0,25.0,0,0,0,,,,
2026-07-05T16:08:44-05:00,310,20.0,25.0,0,0,0,,,,
2026-07-05T16:09:13-05:00,311,20.0,25.0,0,0,0,,,,
2026-07-05T16:09:53-05:00,312,20.0,25.0,0,0,0,,,,
2026-07-05T16:10:20-05:00,313,20.0,25.0,0,0,0,,,,
2026-07-05T16:10:50-05:00,314,20.0,25.0,0,0,0,,,,
2026-07-05T16:11:20-05:00,315,20.0,25.0,0,0,0,,,,
2026-07-05T16:11:50-05:00,316,20.0,25.0,0,0,0,,,,
2026-07-05T16:12:22-05:00,317,20.0,25.0,0,0,0,,,,
2026-07-05T16:12:51-05:00,318,20.0,25.0,0,0,0,,,,
2026-07-05T16:13:22-05:00,319,20.0,25.0,0,0,0,,,,
2026-07-05T16:13:53-05:00,320,20.0,25.0,0,0,0,,,,
2026-07-05T16:14:25-05:00,321,20.0,25.0,0,0,0,,,,
2026-07-05T16:14:55-05:00,322,20.0,25.0,0,0,0,,,,
2026-07-05T16:15:24-05:00,323,20.0,25.0,0,0,0,,,,
2026-07-05T16:15:56-05:00,324,20.0,25.0,0,0,0,,,,
2026-07-05T16:16:27-05:00,325,20.0,25.0,0,0,0,,,,
2026-07-05T16:16:56-05:00,326,20.0,25.0,0,0,0,,,,
2026-07-05T16:17:25-05:00,327,20.0,25.0,0,0,0,,,,
2026-07-05T16:17:59-05:00,328,20.0,25.0,0,0,0,,,,
2026-07-05T16:18:31-05:00,329,20.0,25.0,0,0,0,,,,
2026-07-05T16:19:00-05:00,330,20.0,25.0,0,0,0,,,,
2026-07-05T16:19:30-05:00,331,20.0,25.0,0,0,0,,,,
2026-07-05T16:20:01-05:00,332,20.0,25.0,0,0,0,,,,
2026-07-05T16:20:39-05:00,333,20.0,25.0,0,0,0,,,,
2026-07-05T16:21:06-05:00,334,20.0,25.0,0,0,0,,,,
2026-07-05T16:21:31-05:00,335,20.0,25.0,0,0,0,,,,
2026-07-05T16:22:02-05:00,336,20.0,25.0,0,0,0,,,,
2026-07-05T16:22:32-05:00,337,20.0,25.0,0,0,0,,,,
2026-07-05T16:23:08-05:00,338,20.0,25.0,0,0,0,,,,
2026-07-05T16:23:33-05:00,339,20.0,25.0,0,0,0,,,,
2026-07-05T16:24:05-05:00,340,20.0,25.0,0,0,0,,,,
2026-07-05T16:24:34-05:00,341,20.0,25.0,0,0,0,,,,
2026-07-05T16:25:05-05:00,342,20.0,25.0,0,0,0,,,,
2026-07-05T16:25:34-05:00,343,20.0,25.0,0,0,0,,,,
2026-07-05T16:26:06-05:00,344,20.0,25.0,0,0,0,,,,
2026-07-05T16:26:37-05:00,345,20.0,25.0,0,0,0,,,,
2026-07-05T16:27:09-05:00,346,20.0,25.0,0,0,0,,,,
2026-07-05T16:27:39-05:00,347,20.0,25.0,0,0,0,,,,
2026-07-05T16:28:07-05:00,348,20.0,25.0,0,0,0,,,,
2026-07-05T16:28:37-05:00,349,20.0,25.0,0,0,0,,,,
2026-07-05T16:29:06-05:00,350,20.0,25.0,0,0,0,,,,
2026-07-05T16:29:38-05:00,351,20.0,25.0,0,0,0,,,,
2026-07-05T16:30:10-05:00,352,20.0,25.0,0,0,0,,,,
2026-07-05T16:30:44-05:00,353,20.0,25.0,0,0,0,,,,
2026-07-05T16:31:11-05:00,354,20.0,25.0,0,0,0,,,,
2026-07-05T16:31:45-05:00,355,20.0,25.0,0,0,0,,,,
2026-07-05T16:32:10-05:00,356,20.0,25.0,0,0,0,,,,
2026-07-05T16:32:45-05:00,357,20.0,25.0,0,0,0,,,,
2026-07-05T16:33:11-05:00,358,20.0,25.0,0,0,0,,,,
2026-07-05T16:33:41-05:00,359,20.0,25.0,0,0,0,,,,
2026-07-05T16:34:10-05:00,360,20.0,25.0,0,0,0,,,,
2026-07-05T16:34:41-05:00,361,20.0,25.0,0,0,0,,,,
2026-07-05T16:35:12-05:00,362,20.0,25.0,0,0,0,,,,
2026-07-05T16:35:43-05:00,363,20.0,25.0,0,0,0,,,,
2026-07-05T16:36:14-05:00,364,20.0,25.0,0,0,0,,,,
2026-07-05T16:36:43-05:00,365,20.0,25.0,0,0,0,,,,
2026-07-05T16:37:12-05:00,366,20.0,25.0,0,0,0,,,,
2026-07-05T16:37:47-05:00,367,20.0,25.0,0,0,0,,,,
2026-07-05T16:38:16-05:00,368,20.0,25.0,0,0,0,,,,
2026-07-05T16:38:46-05:00,369,20.0,25.0,0,0,0,,,,
2026-07-05T16:39:17-05:00,370,20.0,25.0,0,0,0,,,,
2026-07-05T16:39:46-05:00,371,20.0,25.0,0,0,0,,,,
2026-07-05T16:40:17-05:00,372,20.0,25.0,0,0,0,,,,
2026-07-05T16:40:47-05:00,373,20.0,25.0,0,0,0,,,,
2026-07-05T16:41:16-05:00,374,20.0,25.0,0,0,0,,,,
2026-07-05T16:41:46-05:00,375,20.0,25.0,0,0,0,,,,
2026-07-05T16:42:18-05:00,376,20.0,25.0,0,0,0,,,,
2026-07-05T16:42:48-05:00,377,20.0,25.0,0,0,0,,,,
2026-07-05T16:43:18-05:00,378,20.0,25.0,0,0,0,,,,
2026-07-05T16:43:48-05:00,379,20.0,25.0,0,0,0,,,,
2026-07-05T16:44:18-05:00,380,20.0,25.0,0,0,0,,,,
2026-07-05T16:44:48-05:00,381,20.0,25.0,0,0,0,,,,
2026-07-05T16:45:18-05:00,382,20.0,25.0,0,0,0,,,,
2026-07-05T16:45:50-05:00,383,20.0,25.0,0,0,0,,,,
2026-07-05T16:46:20-05:00,384,20.0,25.0,0,0,0,,,,
2026-07-05T16:46:51-05:00,385,20.0,25.0,0,0,0,,,,
2026-07-05T16:47:20-05:00,386,20.0,25.0,0,0,0,,,,
2026-07-05T16:47:50-05:00,387,20.0,25.0,0,0,0,,,,
2026-07-05T16:48:21-05:00,388,20.0,25.0,0,0,0,,,,
2026-07-05T16:48:53-05:00,389,20.0,25.0,0,0,0,,,,
2026-07-05T16:49:23-05:00,390,20.0,25.0,0,0,0,,,,
2026-07-05T16:49:52-05:00,391,20.0,24.0,0,0,0,,,,
